"Date","MMM","ABT","ANF","ADBE","AMD","A","APD","AKS","AA","AAPL","ADI","T","BHI","AVP","AZO","BAC","BAX","NVS","BK","CHK","CVX","CB","CIEN","CI","CINF","CSCO","C","CTXS","CLX","CME","EBAY","ECL","ETR","FAST","FDX","FHN","F","GME","GD","GS","HRB","HAL","HOG","HD","IR","INTC","IP","JCP","JNJ","KIM","KLAC","K","KBH","JNPR","JPM","NEM","NSC","NBL","NOC","NUE","OXY","PFE","PBI","PPL"
"19/03/2010",81.96,25.579,43.91,34.67,9.11,23.898,74.44,22.05,14.26,31.75,29.75,26.24,47.53,32.1,172.28,16.82,32.188,54.82,30.64,22.9,74.98,52.7,14.93,37.08,29.39,26.15,39,48.34,64.43,62.328,11.445,43.19,80.69,23.49,91.05,13.774,13.29,21.11,75.49,177.9,16.91,30.5,28.31,32.36,27.833,21.993,25.455,31.42,65.11,15.57,28.79,53.43,17.33,29.89,43.45,50.76,55.33,36.595,59.456,44.39,79.215,16.91,24.52,26.456
"22/03/2010",81.84,25.775,44.73,34.95,9.31,24.113,75.01,22.53,14.34,32.107,30.07,26.4,47.49,32.61,174.19,16.96,32.416,54.72,30.83,21.982,74.46,52.43,15.38,37.28,28.68,26.28,40.4,48.19,64.92,62.322,11.393,43.39,79.91,24.19,89.68,13.488,13.99,21.6,75.66,176.158,17.13,30.64,28.77,32.67,28.424,22.24,25.681,31.95,65.1,15.79,29.77,54.16,17.44,30.14,43.74,51.4,55.4,36.14,58.912,44.66,79.205,17.15,24.65,26.224
"23/03/2010",82.35,26,44.86,35.22,9.45,24.392,75.54,23.17,14.5,32.623,30.43,26.55,47.12,32.88,175.05,17.13,32.253,55.17,31.35,22.011,74.77,52.79,15.48,36.94,28.953,26.64,41.3,48,65.11,62.118,11.385,43.42,80.07,24.5,91.63,13.507,13.9,22.2,76.94,174.83,17.62,30.71,28.48,32.59,28.855,22.673,25.79,33.59,65.36,15.69,31.09,54.76,17.15,30.88,44.58,51.45,55.24,35.86,59.139,46.33,79.924,17.54,24.68,26.539
"24/03/2010",81.61,25.775,44.38,36.51,9.23,24.241,74.81,23.33,14.32,32.767,29.06,26.26,46.55,32.08,173.57,17.57,31.998,54.66,30.68,21.859,73.93,52.88,15.46,36.39,28.79,26.45,41.5,48.53,64.85,63.78,11.339,43.29,79.2,24.17,90.24,13.469,13.9,21.71,75.74,174.41,17.46,30.21,27.8,32.32,27.857,22.43,25.839,32.79,64.75,15.88,30.66,54.61,16.73,30.46,44.94,49.72,54.66,36.025,58.912,45.82,79.569,17.61,24.5,26.205
"25/03/2010",80.93,25.608,44.86,35.87,9.03,24.706,73.7,22.49,14.11,32.379,28.94,26.15,44.87,31.99,173.93,17.74,31.9,54.22,30.84,21.216,73.8,52.67,15.15,36.1,28.86,26.43,42.7,48.04,64.77,63.97,11.599,43.1,79.39,24.015,90.94,13.221,13.8,21.78,76.22,174.9,17.36,29.57,27.73,32.62,27.554,22.35,24.853,32.82,64.57,16.06,30.88,54.24,16.78,30.73,44.94,48.35,54.7,35.09,58.948,44.88,78.188,17.39,24.38,25.76
"26/03/2010",81,25.311,45.32,35.51,9.02,24.535,74.32,23.01,14.27,32.986,28.49,26.24,44.87,33.25,174.22,17.9,31.743,53.83,30.9,21.159,74.43,52.76,15.44,35.9,29,26.469,43.1,48.09,64.56,63.14,11.553,43.49,80.28,24.14,91.35,13.402,13.86,22,76.92,172.87,17.68,29.36,27.92,32.75,27.649,22.24,24.636,33.09,64.38,16.1,30.41,53.76,17.1,30.49,45.02,49.38,54.83,34.595,59.447,45.67,78.399,17.14,24.28,25.593
"29/03/2010",81.36,25.417,44.74,35.74,9.11,24.599,74.3,23.32,14.44,33.199,28.82,26.51,45.65,33.96,173.23,18.04,31.895,53.93,30.96,22.02,75.23,52.69,15.26,36.35,29.31,26.51,41.8,47.98,64.99,63.128,11.482,43.63,81.61,24.215,92.23,13.421,13.57,21.77,78.48,174.05,17.78,29.87,28.32,32.6,27.657,22.33,24.794,32.91,64.82,16.16,30.61,53.86,16.96,30.65,44.86,50.37,55.81,35.645,59.674,46.04,80.711,17.28,24.44,25.88
"30/03/2010",84.28,25.125,45.06,35.68,9.27,24.756,74.09,23,14.4,33.692,29.01,25.95,45.95,34.14,173.58,17.76,31.873,53.65,30.72,22.171,75.3,52.61,15.26,36.58,29.18,26.65,40.9,47.99,64.73,63.23,11.423,43.9,82.05,24.25,92.82,13.326,13.28,21.82,77.49,171.38,17.87,30,28.53,32.69,27.841,22.34,24.903,32.68,64.9,16.04,30.88,53.75,16.89,30.87,44.58,50.74,56.2,35.82,59.62,45.56,80.836,17.26,24.66,25.88
"31/03/2010",83.57,25.206,45.64,35.37,9.27,24.592,73.95,22.86,14.24,33.571,28.82,25.84,46.84,33.87,173.09,17.85,31.618,54.1,30.88,22.361,75.83,52.3,15.26,36.58,28.91,26.03,40.5,47.47,64.14,63.222,11.35,43.95,81.35,23.995,93.4,13.402,12.57,21.91,77.2,170.63,17.8,30.13,28.07,32.35,27.833,22.29,24.262,32.17,65.2,15.64,30.925,53.43,16.75,30.68,44.75,50.93,55.89,36.5,59.484,45.38,81.095,17.15,24.45,25.713
"01/04/2010",83.85,25.34,46.65,35.74,9.37,24.706,73.87,23.07,14.7,33.71,28.82,26.11,48.33,34.13,174.88,18.04,31.634,53.83,31.26,22.815,76.69,52.82,15.08,37.15,29.08,25.83,41.8,46.9,64.28,63.942,11.183,44.43,82.32,24.29,92.17,13.612,12.63,22.4,77.91,170.22,18.05,30.74,28.38,32.38,28.376,22.39,24.883,32.93,65.77,15.74,31.11,53.61,16.67,30.45,45.18,52.91,56.99,37.64,60.101,45.95,83.071,17.08,24.45,26.242
"05/04/2010",84.19,25.326,48.11,35.99,9.53,24.899,74.17,24.2,14.73,34.07,29.45,26.31,49.68,33.9,173.53,18.13,31.65,53.53,31.5,23.25,77.66,52.56,15.43,37,29.27,26.17,42.6,47.32,63.97,63.424,11.519,44.56,81.61,24.85,92.46,13.793,12.77,22.64,78.23,173.16,18.14,31.85,31.37,32.66,28.974,22.59,25.139,33.67,65.4,16.06,32.11,53.14,16.99,30.86,45.34,53.81,57.56,38.495,60.255,47.53,84.807,16.9,24.78,26.242
"06/04/2010",84.35,25.283,47.83,35.7,9.35,24.713,74.63,25,15.03,34.22,29.29,26.31,49.92,33.74,173.97,18.49,31.618,52.69,31.7,23.193,77.88,52.73,16.13,37.09,29.37,26.22,42.9,47.25,63.71,63.38,11.477,44.56,84.07,25.04,92.37,13.984,12.7,22.51,77.41,172.9,18.01,32.2,31.31,32.55,29.086,22.4,25.543,33.42,65.31,16.53,31.94,53.04,16.51,31.64,45.84,53.27,57.59,37.95,59.629,47.64,84.884,16.96,24.79,26.502
"07/04/2010",83.66,25.12,47.54,35.06,9.66,24.52,74.06,24.1,14.74,34.371,29.46,25.65,49,33.78,176,18.62,31.493,52.25,31.46,22.786,77.37,53.56,16.29,36.25,29.23,26.34,43.6,47.21,63.37,62.862,11.301,44.7,82.1,25.86,90.67,14.041,12.58,22.68,76.47,176.36,18.1,31.63,31.23,32.61,29.262,22.45,26.628,32.79,65.22,15.99,31.69,52.65,16.32,31.49,45.32,54.09,57.68,37.935,59.166,47.61,82.783,17.07,24.71,26.14
"08/04/2010",82.95,25.015,46.9,34.94,9.42,24.306,74.1,23.56,14.87,34.279,28.99,26.02,48.74,33.83,175.05,18.65,31.346,52.22,31.85,22.805,77.66,53.3,15.99,36.62,29.33,26.28,44.7,47.02,63.32,62.354,11.136,44.4,81.97,25.405,90.72,14.184,12.63,23.12,76.81,179.5,18.3,31.66,31.83,32.97,29.381,22.31,27.032,30.98,64.93,16.09,31.09,52.31,16.26,31.27,45.76,53.9,58.46,38.065,59.057,47.49,83.052,17.14,24.6,25.982
"09/04/2010",83.49,25.23,49.98,35.47,9.3,24.477,75.36,23.01,14.39,34.541,29.11,26.44,48.84,34.33,175.29,18.59,31.504,53.11,31.95,23.231,79.5,53.44,16.26,36.63,29.29,26.6,45.5,48.25,63.52,62.42,11.175,45.02,82.26,25.575,91.26,14.328,12.72,23.3,77.54,179.12,18.33,31.57,32.92,33.25,29.796,22.55,27.081,31.52,65.14,16.4,31.52,52.81,16.42,31.65,45.98,54.21,57.91,38.44,60.01,47.4,83.032,17.25,24.72,25.964
"12/04/2010",83.28,25.201,49.07,35.02,9.42,24.463,75.34,22.75,14.57,34.613,29.55,26.38,48.83,34.76,175.42,18.66,31.59,53.48,32.54,23.013,80.43,53.05,17.49,36.42,29.21,26.53,46.4,48.77,63.46,62.098,11.208,45,82.21,25.95,90.82,14.337,12.77,23.47,77.3,177.84,18.44,31.5,32.75,33.48,29.892,22.539,26.756,30.96,65.11,16.16,31.66,53.08,16.47,31.6,46.14,53.55,58.39,38.265,60.073,47.15,83.253,17.29,24.79,26.112
"13/04/2010",83.94,25.015,49.07,34.75,9.56,24.241,74.95,22.62,14.34,34.633,29.78,26.2,48.21,31.99,175.44,18.67,32.085,53.71,32.47,23.24,80.21,53.4,18.06,35.71,29.42,26.44,46.2,48.06,63.85,62.04,11.212,45.12,81.66,26.5,90.72,14.27,12.79,23.66,76.85,179.25,18.28,31.42,32.68,34.34,29.533,22.77,26.845,30.9,65.68,16.5,31.98,53.12,16.73,31.25,45.87,53.78,59.17,38.3,60.454,47,82.198,17.18,24.84,26.186
"14/04/2010",84.39,25.029,49.69,35.02,9.89,24.606,76.01,22.69,14.43,35.099,31.35,26.24,49.27,33.13,179.8,19.4,32.204,53.6,32.18,23.344,80.58,53.89,18.59,34.68,29.86,26.88,49.3,48.05,64.36,63.894,11.381,45.31,81.38,26.715,94.01,14.833,13.35,23.95,76.71,184.92,18,32.43,32.85,34.98,29.812,23.52,27.702,31.4,65.49,16.29,33.288,53.52,17.23,31.81,47.73,53.55,60.13,39.08,60.645,47.67,82.649,17.07,25.09,26.251
"15/04/2010",85,25.053,49.81,34.39,10.16,25.479,76.75,22.21,14.31,35.56,31.35,26.24,49.08,33.56,181.05,19.48,32.329,53.71,32.02,23.051,81.59,53.35,18.07,34.72,29.82,27.21,48.1,48.63,64.18,64.224,11.355,45.41,81.06,27.5,95.62,14.614,13.76,24.42,76.46,184.27,17.82,32.52,33.27,35.14,30.188,24.221,27.702,31.45,65.51,15.65,33.19,53.54,17.14,31.98,47.81,53.03,60.61,39.155,60.618,46.65,82.946,16.99,25.23,26.066
"16/04/2010",83.76,25.005,48.67,34,9.81,25.221,76.03,21.6,13.91,35.343,30.58,25.93,47.51,33.86,180.11,18.41,32.107,53.35,31.57,22.588,80.75,52.62,17.64,34.49,29.25,26.98,45.6,48.47,64.49,62.438,11.082,45.28,80.19,27.16,93.87,13.374,13.42,24.81,76.04,160.7,17.94,31.64,33.08,35.01,29.661,23.92,27.456,31.09,65.02,15.13,33.38,54.04,17.1,31.21,45.55,52.15,59.47,38.65,59.847,45.64,81.593,16.8,24.76,25.49
"19/04/2010",83.9,25.316,47.09,33.82,9.58,25.143,75.85,20.83,13.72,35.296,30.41,26.38,47.63,33.73,180,18.39,32.232,53.37,32.14,22.465,81.32,52.42,17.34,35.3,29.56,27.07,48.8,47.72,64.81,64.214,11.078,45.51,80.55,27.435,92.55,13.393,13.6,25.3,76.14,163.32,18,31.57,32.77,35.17,29.741,24,27.052,31.46,66.03,15.15,33.26,53.78,17.09,31.18,45.39,52.22,59.39,38.66,60.255,45.53,81.239,16.79,24.94,25.426
"20/04/2010",85.27,25.388,47.65,34.93,9.77,25.951,76.46,19.35,13.75,34.941,30.75,26.66,50.29,33.76,179.76,18.61,32.552,53.41,32.15,22.578,82.05,52.71,18.23,34.93,29.78,27.18,49.7,49.44,64.94,64.072,11.111,45.95,81.7,27.13,92.04,13.622,13.91,25.4,76.94,159.98,18.11,33.31,35.17,35.18,30.371,24.12,27.032,30.48,65.99,15.12,33.45,53.61,17.41,31.56,45.88,51.53,60.19,39.33,61.171,45.26,83.061,16.76,25.18,25.89
"21/04/2010",85.7,24.775,47.82,34.92,9.78,25.836,76.67,18.89,13.71,37.031,30.29,26.34,50.89,33.6,181,18.28,32.025,52.88,32.22,22.398,81.92,52.45,17.75,34,29.73,27.24,49.3,49.83,65.16,64.5,11.065,46.38,82,27.19,91.5,13.803,14.13,25.14,78.05,158.93,17.72,33.29,34.23,35.27,30.523,23.8,27.772,30.59,65.39,15.31,33.44,53.87,17.75,29.82,45.35,51.91,60.19,39.2,62.024,45.11,82.38,16.6,25.18,25.825
"22/04/2010",86.05,24.46,48.72,35.97,9.86,26.058,77.32,18.92,13.85,38.067,30.42,26.27,51.8,33.01,182.24,18.54,27.777,52.14,32.42,22.588,81.2,52.2,17.48,33.53,29.85,27.32,48.7,48.3,64.65,67.594,10.429,46.9,82.08,27.855,91.71,14.022,14.2,25.03,78.21,159.05,17.67,33.73,35.22,35.72,31.129,23.99,27.969,31.65,64.78,15.7,34.45,53.98,18.87,29.7,44.74,52.44,60.54,39.665,62.586,45.27,81.824,16.48,25.56,25.992
"23/04/2010",86.58,24.498,48.68,36.25,9.76,26.201,79.22,19.1,14.11,38.69,30.67,26.25,54.18,33.4,184.05,18.43,26.794,52.47,31.95,23.543,82.67,53.13,18.14,33.99,30.21,27.47,48.6,48.45,65.32,66.972,10.333,47.62,82.28,28.1,92.81,14.118,14.21,25.22,78.6,157.4,18.07,34.96,35.49,36.39,29.613,24.04,28.225,32,65.04,15.75,34.48,53.62,19.33,30.07,44.94,53.1,60.88,40.325,62.586,46.06,83.915,16.91,25.77,26.576
"26/04/2010",87.44,24.101,49.53,36.15,9.97,26.33,79,18.99,14.05,38.5,31.13,26.27,53.88,33.74,185.13,18.05,25.854,52.02,31.65,23.146,82.59,52.65,18.02,32.88,30.02,27.57,46.1,48.88,64.47,68.35,10.337,47.71,81.73,28.05,92.5,13.583,14.46,25.46,78.67,152.03,17.76,34.47,35.27,36.49,30.204,23.82,28.008,32.36,64.76,15.91,34.61,53.34,18.89,29.75,43.89,53.19,61.09,40.365,62.532,45.76,83.848,16.82,25.84,26.298
"27/04/2010",87.97,23.814,47.87,35.34,9.58,25.9,77.42,17.43,13.44,37.434,30.04,25.95,50.94,32.69,182.03,17.47,25.797,51.06,30.87,22.37,80.23,52.4,17.57,32.36,28.89,27.01,43.4,47.51,63.67,66.652,10.005,46.93,80.36,27.14,89.72,13.183,13.57,24.54,76.56,153.04,18.07,32.81,33.98,35.29,29.286,23.35,26.667,31.17,64.28,15.36,33.66,52.43,18.01,29.27,42.41,53.26,59.65,39.11,60.944,44.62,80.912,16.46,25.61,25.732
"28/04/2010",88.24,24.053,46.6,35.47,9.55,26.201,78.06,17.41,13.57,37.371,30.25,25.91,51.24,32.64,180.26,17.78,26.017,51.09,31.24,22.436,80.62,53.65,18.14,33.1,29.17,27.038,44.5,47.73,64.07,66.062,10.097,47.46,79.95,27.275,90.84,13.421,13.25,24.72,76.98,157.01,18.34,33.35,34.17,35.19,29.174,23.26,26.796,30.66,64.62,15.49,33.6,52.58,18.21,29.01,43.46,54.77,59.17,39.455,62.296,45.01,81.44,16.53,25.64,23.755
"29/04/2010",89.33,24.283,46.4,34.96,9.72,26.623,78.03,17.15,13.72,38.377,30.85,26.14,51.42,32.67,185.64,18.3,26.196,51.25,31.97,22.332,82.29,53.14,18.3,33.81,29.13,27.53,45.6,47.78,64.75,66.3,10.202,49,80.55,28.02,92.58,13.86,13.58,24.99,77.96,160.24,18.91,31.6,35,35.56,29.741,23.49,27.604,31.11,65.01,16.29,34.69,55.01,18.88,29.36,44,55.8,60.51,39.125,62.94,45.66,82.735,16.86,25.85,23.198
"30/04/2010",88.67,24.479,43.73,33.6,9.07,25.929,76.78,16.75,13.43,37.299,29.93,26.06,49.76,32.33,185.01,17.83,25.653,50.85,31.13,22.512,81.44,53.19,18.53,32.06,28.44,26.93,43.7,47.03,64.7,65.854,10.009,48.84,81.29,27.345,90.01,13.498,13.02,24.31,76.36,145.2,18.31,30.65,33.83,35.23,29.517,22.84,26.362,29.17,64.3,15.59,34.06,54.94,18.53,28.41,42.58,56.08,59.33,38.2,61.534,45.32,85.047,16.72,25.4,22.976
"03/05/2010",89.81,24.34,44.68,33.59,9.29,26.294,77.01,16.51,13.15,38.05,30.09,26.28,50.72,31.9,186.33,18.06,25.805,50.54,31.33,22.777,82.83,52.87,19.24,32.72,28.71,27.54,44.1,47.9,64.05,65.79,10.063,49.34,81.57,28.24,92.47,13.612,13.3,25.14,77.55,149.5,18.92,31.39,34.91,35.87,30.371,23.26,26.263,30.09,65.33,16.11,35.3,54.74,19.08,28.99,43.53,54.93,61.15,38.94,62.813,45.93,86.323,16.91,25.88,23.106
"04/05/2010",87.68,24.015,43.74,33.14,8.68,25.286,74.77,16,12.58,36.954,29.4,25.9,47.94,30.99,183.83,17.56,24.49,49.82,30.61,22.342,80.76,52.08,18.35,31.22,28,26.558,42.6,46.77,63.04,64.43,9.714,48.59,79.64,27.045,89.37,13.297,12.85,24.74,75.28,149.45,18.54,30.31,32.92,35.42,29.222,22.56,24.656,28.71,64.7,15.7,33.89,54.13,18.28,28.14,42.47,54.28,59.65,38.445,60.472,45.16,83.013,17.26,24.81,22.892
"05/05/2010",86.59,23.995,44.23,32.96,8.58,24.856,74.14,15.87,12.46,36.569,29.24,25.77,47.32,30.21,183.03,17.53,24.8,49.09,31.18,21.916,80.19,52.26,17.92,32,27.9,26.55,41.8,45.99,63.11,64.934,9.537,48.59,79.19,26.655,88.56,13.278,12.34,24.51,74.96,148.19,18.34,29.98,31.54,35.24,29.812,22.173,24.41,28.64,65.14,15.3,33.04,54.74,18.18,28.38,42.63,53.52,58.34,37.465,60.672,45.77,79.502,17.18,24.67,22.911
"06/05/2010",84.24,23.445,40.45,32.49,8.27,23.798,72.28,15.46,11.94,35.179,28.08,25.14,45.83,29.16,178.13,16.28,24.99,48.31,30.22,21.254,77.2,50.62,16.96,32.93,26.99,25.488,40.4,44.45,62.42,64.278,9.373,47.5,76.6,25.675,85.99,12.878,11.78,23.18,72.06,142.32,17.4,28.75,31,33.96,28.895,21.51,23.01,28.1,63.4,15.05,31.9,53.71,17.36,27.59,40.81,54.64,56.38,36.175,58.576,44.7,77.143,16.74,23.79,22.892
"07/05/2010",82.63,23.311,39.13,32.42,8.38,22.79,70.98,15.5,12,33.694,27.74,25.1,44.25,28.59,176.08,16.18,24.512,47.06,30.06,20.724,77.1,50.54,16.1,31.39,26.58,24.71,40,43.62,61.5,63.038,9.041,47.74,75.79,25.11,83.14,12.801,11.51,22.58,70.5,142.99,17.18,27.51,30.18,33.43,28.128,21.31,22.832,27.61,63.31,15.01,31.14,52.84,16.3,26.73,40.76,53.39,55.22,35.4,57.007,44.9,77.325,16.46,23.53,22.957
"10/05/2010",85.97,23.775,42.38,34.28,8.99,24.449,72.59,16.24,12.59,36.284,29.18,25.67,47.15,29.51,183.15,17.3,25.147,48.51,31.57,21.85,79.89,51.54,16.61,32.65,27.63,26.13,42.2,46.96,63.51,66.6,9.398,49.03,76.66,26.74,87.72,13.183,12.15,23.3,73.11,143.83,18,27.59,32.98,35.29,30.02,22.55,24.439,29.62,64.75,16.35,32.69,54.25,17.56,28.18,41.95,55.49,58.79,36.535,58.855,46.57,80.73,17,24.91,23.709
"11/05/2010",85.04,23.637,42.33,33.8,9.07,24.363,71.67,15.62,12.13,36.646,28.86,25.64,46.7,28.79,183.86,17.16,24.718,48.18,30.98,22.02,79.7,51.63,16.85,33.13,27.46,25.96,41.7,46.65,63.14,65.84,9.419,48.85,77.63,27.125,88.11,13.421,12.31,22.94,72.65,141.97,17.34,28.34,33.38,35.63,30.419,22.28,23.946,29.07,64.67,16.4,32.67,54.38,17.56,27.94,41.55,58.2,59.15,34.275,58.867,45.99,79.646,17.01,24.63,23.755
"12/05/2010",86.44,23.517,43.34,34.8,9.49,24.892,72.57,16.19,12.46,37.441,29.36,25.82,47.42,28.53,185.22,17.07,24.381,48.74,30.92,22.257,80.06,53.79,17.3,33.96,27.83,26.74,41.8,47.64,63.88,65.85,9.474,48.51,78.97,27.725,89.76,13.622,12.68,23.14,74.09,147.2,17.39,29.09,34.22,35.89,31.616,23.09,24.577,29.63,64.9,16.6,33.22,54.89,17.74,28.92,41.69,58.71,60.73,35.065,59.647,46.77,81.296,16.9,24.56,24.071
"13/05/2010",85.59,23.259,41.14,34.41,9.42,24.871,71.47,16,12.8,36.909,28.58,25.74,46.77,28.4,180.95,16.87,23.99,48.19,29.98,22.03,78.92,53.72,17.01,33.84,27.72,25.53,40.9,48.03,63.66,64.77,9.546,48.1,78.67,27.49,87.98,13.383,12.42,22.68,72.96,144.65,17.27,29.01,32.91,35.27,31.936,22.5,23.966,28.17,64.67,16.2,32.12,54.63,16.53,28.03,40.81,57.13,59.79,34.46,58.948,46.33,80.02,16.56,23.91,23.867
"14/05/2010",84.68,23.206,40.22,33.72,8.8,24.213,69.57,15.41,12.36,36.26,27.78,25.4,45.37,27.51,180.31,16.34,23.648,47.28,29.7,21.396,77.83,53.03,16.43,33.43,27.4,24.94,39.8,46.51,63.73,63.082,9.365,47.48,77.42,26.83,85.91,12.992,12.11,21.85,71.71,143.23,16.97,28.09,32.34,35.2,30.93,21.89,23.444,27.54,63.97,15.73,30.98,54.5,16.21,27.5,39.89,57.68,58.29,33.525,57.415,45.89,78.62,16.2,23.34,23.718
"17/05/2010",84.68,23.173,40.78,33.81,8.85,24.449,70.58,14.81,12.1,36.317,28.35,25.77,45.33,28.17,183.72,16.35,23.061,47.04,29.8,21.084,77.73,53.31,16.7,33.67,27.79,24.87,38.6,46.3,65.02,63.21,9.474,47.89,77.47,26.825,85.89,13.126,11.95,22.03,71.77,142.64,17.04,27.85,32.98,35.59,30.922,22.02,23.266,27.62,63.88,15.6,31.57,55.58,16.36,27.99,39.84,57.04,58.13,32.965,57.76,45.53,77.248,16.11,23.45,24.284
"18/05/2010",84.02,22.991,38.38,33.28,8.42,22.933,70.05,14.31,11.82,36.051,27.6,25.59,44.5,27.67,180.8,15.95,23.572,46.09,29.16,21.046,76.848,52.75,16.2,33.75,27.54,24.363,37.3,45.27,64.57,61.648,9.331,47.66,76.95,26.285,84.06,12.735,11.545,21.41,70.55,137.36,16.75,27.64,32.6,34.73,30.339,21.43,22.606,26.65,62.97,15.03,30.55,55.46,15.96,27.2,39.02,56.06,57.11,32.645,57.016,44.51,77.632,15.81,23.14,23.95
"19/05/2010",82.54,22.938,37.27,32.88,8.47,23.305,69.39,14.4,11.78,35.477,28.77,25.57,43.73,27.21,182.04,16.31,23.143,46.06,28.78,20.904,76.6,52.83,15.66,33.74,27.66,24.26,38.1,44.75,63.91,62.138,9.108,47.49,76.8,26.13,84.09,12.467,11.55,21.27,69.68,140.1,16.83,27.12,32.19,34.38,29.573,21.6,22.201,26.51,62.22,14.69,30.7,55.17,15.79,26.87,39.38,54.51,55.98,32.045,56.49,44.56,76.298,15.82,22.74,23.987
"20/05/2010",79.58,22.239,35.5,31.74,8.09,22.196,66.01,13.4,11.07,33.966,28.12,24.96,40.71,26.33,179.66,15.3,22.572,44.63,27.65,19.882,73.6,49.96,15.01,32.63,26.63,23.31,36.3,44,62.8,60.6,8.759,45.55,74.74,24.605,81.1,11.962,10.8,20.62,66.3,136.1,16.06,26.22,30.21,32.89,28.336,20.79,21.452,26,60.55,13.8,29.86,53.76,15.09,25.58,37.83,52.07,53.41,30.18,54.449,42.71,74.495,15.23,22.08,22.994
"21/05/2010",80.7,22.46,35.97,32.18,8.4,22.411,66.94,13.76,11.35,34.617,28.64,24.85,41.83,26.66,183.47,15.99,22.094,45.12,27.82,19.873,74.48,49.94,15.62,32.65,27,23.46,37.5,44.67,62.73,63.702,9.015,46.65,74.6,25.175,83.06,12.343,11.26,21.3,67.45,140.62,16.37,26.73,30.87,33.02,28.639,20.908,21.965,27.33,60.88,14.28,30.23,54.08,15,26.39,40.05,52.34,54.81,30.56,55.456,42.95,76.174,15.4,22.51,23.18
"24/05/2010",79.59,22.756,35.36,31.63,8.09,22.454,65.97,13.52,11.09,35.251,28.47,24.43,40.39,25.95,184.25,15.4,22.719,44.82,27.17,19.627,73.44,49.15,15.46,32.71,26.49,23.37,37.8,44.13,62.66,64.602,8.99,46.05,73.8,24.785,81.47,11.819,11.01,21.28,65.96,136.69,16.06,25.65,30.43,33.22,28.495,20.67,21.442,27,60.57,13.81,29.51,53.96,14.72,26.13,38.62,52.34,54.37,29.805,54.657,42.25,74.725,15.22,22.3,22.929
"25/05/2010",79.47,22.598,35.57,31.55,8.15,22.339,67.35,15.06,11.3,35.031,28.67,24.32,40.63,26.12,194.57,15.49,22.692,44.35,27.19,19.665,72.57,48.71,15.61,32.16,26.4,23.31,37.8,43.16,62.85,62.46,9.087,46.6,72.82,24.825,80.71,11.962,11.02,21.91,66.04,142.56,15.89,25.62,29.94,33.98,28.463,20.85,21.916,27.14,60.35,13.86,29.75,53.43,14.7,26.26,38.94,53.54,54.31,29.315,55.156,42.9,75.723,15.06,22.17,23.161
"26/05/2010",79.17,22.57,34.16,30.94,8.22,22.518,68.58,14.42,11.25,34.873,28.48,24.13,40.64,26.18,190.18,15.47,22.545,43.78,27.34,20.015,71.55,48.43,15.43,32.43,26.21,22.89,38.6,42.84,62.86,61.932,8.998,46.18,73.17,24.71,81.64,11.809,11.39,21.66,66.38,140.3,15.85,25.88,30.01,34.04,28.839,20.7,22.024,26.43,59.66,13.8,29.58,52.91,14.52,26.05,38.78,53.16,54.99,30.125,54.594,42.45,74.994,15.11,21.61,23.245
"27/05/2010",81.43,22.905,35.6,32.2,8.8,23.419,70.68,15.24,11.82,36.193,29.72,24.63,41.09,27.06,192,16.18,22.855,45.22,28.03,21.017,74.36,49.81,16.09,33.68,27.25,23.67,40.2,44.05,63.37,63.788,9.221,47.52,75.82,25.68,84.16,12.153,11.99,22.98,68.48,144.95,16.24,26.99,31.09,34.55,30.076,21.76,23.424,27.78,59.03,14.56,31.26,53.59,14.72,27.26,40.42,54.93,56.72,30.84,55.365,43.85,79.071,15.37,22.6,23.69
"28/05/2010",79.31,22.756,35.83,32.08,8.57,23.14,69.06,14.96,11.64,36.697,29.17,24.3,38.14,26.49,190.88,15.74,22.942,45.01,27.2,21.131,73.87,49.16,15.57,33.47,27.19,23.16,39.6,43.61,62.82,63.33,9.011,47.23,75.07,25.22,83.49,11.876,11.73,22.79,67.9,144.26,16.08,24.83,30.21,33.86,29.78,21.42,22.901,27.49,58.3,14.3,30.77,53.43,14.48,26.62,39.58,53.82,56.46,29.745,54.875,43.05,79.147,15.23,22.64,23.95
"01/06/2010",78.07,22.46,34.65,32.13,8.14,22.511,67.42,14.1,11.19,37.261,28.87,24.33,35.87,25.86,191.46,15.44,22.567,44.93,26.5,20.45,72.29,48.56,14.87,32.86,26.67,23,38.5,43.16,62.72,62.326,8.822,46.65,73.23,24.835,81.29,11.561,11.41,21.86,66.74,141.86,15.83,21.15,29.18,33.54,29.916,21.18,21.925,26.57,58.76,14.07,29.93,53.59,13.73,24.83,38.54,54.64,55.03,28.115,54.013,41.43,76.807,14.99,21.83,23.449
"02/06/2010",78.74,22.718,35.26,32.94,8.54,23.04,69.12,14.94,11.48,37.707,29.81,24.78,39.63,26.12,192.65,15.89,22.714,45.97,27.29,22.058,74.13,49.33,15.29,33.76,27.43,23.35,39.2,44.41,63.52,64.584,8.944,47.59,74.27,25.895,83.32,12,11.85,22.13,67.92,144.83,16.14,23.68,29.41,33.87,30.738,21.81,22.645,27.14,59.73,14.48,30.85,54.94,14.01,25.29,39.55,55.71,56.69,30.075,55.175,42.76,78.514,15.2,22.27,23.922
